,Train_loss,Train_pearson,Train_r2,Valid_loss,Valid_pearson,Valid_r2,Best_epoch
27,0.04662004529918723,"(0.9027252426520995, 0.0)",0.8144048451292851,0.05159011391340645,"(0.871050576291823, 0.0)",0.7559136994118144,30
28,0.04608677973426939,"(0.908655826376757, 0.0)",0.8250426080499444,0.05068489482074357,"(0.8745986109204866, 0.0)",0.7644042111217624,30
29,0.04648563063287314,"(0.9078161633438002, 0.0)",0.8240971972364282,0.04982250109858814,"(0.8794906870700104, 0.0)",0.7723532336206946,30
30,0.04698384444551805,"(0.9058946847272598, 0.0)",0.8174449566080316,0.051182827599429645,"(0.8719847549897517, 0.0)",0.7597524447038353,30
31,0.046120891384284164,"(0.9068091821988198, 0.0)",0.8209255842870511,0.051503033263201395,"(0.8708284904819434, 0.0)",0.756737008708005,30
32,0.04606195531255268,"(0.9076157566176959, 0.0)",0.8220085884462577,0.05020922033133149,"(0.8769030185581089, 0.0)",0.7688055602713204,30
33,0.04565216869521044,"(0.9079475170182125, 0.0)",0.8206131393382752,0.05086499636110357,"(0.8738279762187742, 0.0)",0.7627269227371749,30
34,0.046165202022667426,"(0.9002605552814411, 0.0)",0.7999746126882069,0.05339872547231249,"(0.8631349527327767, 0.0)",0.7384996936206594,30
35,0.04607178472908244,"(0.9094436869141302, 0.0)",0.8229370177633384,0.05075862238020091,"(0.8743592759342176, 0.0)",0.7637183033503552,30
36,0.04593672090020285,"(0.9053322732839837, 0.0)",0.8082128000407061,0.053435013888786215,"(0.8649686894664665, 0.0)",0.7381441489869203,30
37,0.04574472051150936,"(0.9058674861353508, 0.0)",0.8089847793564754,0.05227592592062566,"(0.8710256523411812, 0.0)",0.7493810552999749,30
38,0.0458884284335502,"(0.9091829567372853, 0.0)",0.8240289391644248,0.050796536496301455,"(0.8761115527521937, 0.0)",0.7633651909163117,30
39,0.045359331902257986,"(0.9058373813384448, 0.0)",0.8169138211574587,0.05155481997742301,"(0.8727688251506875, 0.0)",0.7562475573483858,30
40,0.04577390043019078,"(0.9072848165592666, 0.0)",0.8158919420922615,0.0513119910673484,"(0.8729855397963207, 0.0)",0.7585383498077871,30
41,0.04610591907020176,"(0.906116717595038, 0.0)",0.8205520892219156,0.05118510799693866,"(0.872065914241702, 0.0)",0.759731036981273,30
42,0.04577076708129387,"(0.9065915894032519, 0.0)",0.8177418561803068,0.051572072617726686,"(0.8706528076225595, 0.0)",0.7560843876459771,30
43,0.04560144352614,"(0.9127577556252013, 0.0)",0.8301095749759619,0.050185238985726306,"(0.8773150204408554, 0.0)",0.7690263576621792,30
44,0.045269274443847984,"(0.907791584974331, 0.0)",0.8142486446880921,0.05229632356156058,"(0.8710489339658627, 0.0)",0.7491854415181112,30
45,0.04536857738300929,"(0.9104982569632033, 0.0)",0.8271434662893762,0.05128921909784396,"(0.8710851702460498, 0.0)",0.7587526234959956,30
46,0.045419230680466854,"(0.9031079594039136, 0.0)",0.8140118763976381,0.05157512447007087,"(0.8709470719965686, 0.0)",0.7560555190611233,30
47,0.045595184645610395,"(0.9086827821101712, 0.0)",0.8235958589040235,0.05147115874858204,"(0.8705417814028287, 0.0)",0.7570380205041006,30
48,0.045974394715651366,"(0.9087091137923757, 0.0)",0.8240828551738717,0.05163173006130615,"(0.870434466803386, 0.0)",0.7555197496908331,30
49,0.04552977115943024,"(0.9062986788280378, 0.0)",0.8147559329436009,0.053019358509760244,"(0.8658379199868046, 0.0)",0.742202107832102,30
50,0.04532989706459914,"(0.9083395146275179, 0.0)",0.8247735233434234,0.05104529467962935,"(0.873731796159657, 0.0)",0.7610418447906625,30
51,0.04553156370747892,"(0.9061642407065134, 0.0)",0.8204735965359705,0.05210832912925989,"(0.8670620452380893, 0.0)",0.7509854482942984,30
52,0.04555235492103748,"(0.8845158509034593, 0.0)",0.7781202049240779,0.05645850470853794,"(0.8415598776198496, 0.0)",0.7076728363918974,30
53,0.045767061200521354,"(0.9139155624272677, 0.0)",0.8313767771065291,0.05095229996853451,"(0.873847449921813, 0.0)",0.7619117239344222,30
54,0.045257786553669126,"(0.9085467786789184, 0.0)",0.8162577716790961,0.05255102871934208,"(0.8691125264742934, 0.0)",0.7467363440738322,30
55,0.04596526601602638,"(0.9094887834713131, 0.0)",0.8220606104297005,0.05175681047191676,"(0.8693822593983843, 0.0)",0.7543337861025063,30
56,0.045624438894352116,"(0.9074473811284003, 0.0)",0.8220851075104844,0.052676892859914906,"(0.8640633573496049, 0.0)",0.7455217182885967,30
57,0.04532691322310591,"(0.9094066460174994, 0.0)",0.8248986832755536,0.051707255122414066,"(0.8689164438940231, 0.0)",0.7548039925948989,30
58,0.045365640717868645,"(0.9058556656474847, 0.0)",0.8125909803385765,0.053479128959515405,"(0.863600535613896, 0.0)",0.7377115993628819,30
59,0.045531493362512304,"(0.9078716634839297, 0.0)",0.8223107448232432,0.05181367199151083,"(0.8696765400121058, 0.0)",0.7537936933173727,30
60,0.04543136212579859,"(0.9058119579569226, 0.0)",0.8153720807590172,0.05306112853908048,"(0.863019712607142, 0.0)",0.7417957447060284,30
61,0.045778973276993484,"(0.9076445209692721, 0.0)",0.8213372388626772,0.05189992612421609,"(0.8680772271631891, 0.0)",0.7529732936243991,30
62,0.04558823672506884,"(0.9101196838785728, 0.0)",0.8269268156266064,0.05158961643001771,"(0.870412465169296, 0.0)",0.7559184059382864,30
63,0.04554276842330322,"(0.9049986289753843, 0.0)",0.8184111898594474,0.052191580094492984,"(0.8664515300204725, 0.0)",0.7501891376757684,30
64,0.045563346646477675,"(0.9032328760185228, 0.0)",0.8157070253313197,0.05249125039511156,"(0.8657109310999888, 0.0)",0.7473122072797338,30
65,0.04542981843237926,"(0.9107341952574474, 0.0)",0.8276600145459871,0.05132366444436493,"(0.8712038761437457, 0.0)",0.7584284766406899,30
66,0.04546580443969901,"(0.9090277885945703, 0.0)",0.8256007132388786,0.052276742715664896,"(0.8660064671416683, 0.0)",0.7493732281668237,30
67,0.04556072470152164,"(0.9063260777748359, 0.0)",0.8207174131325597,0.051280752463140705,"(0.8711586425955302, 0.0)",0.7588322659238397,30
68,0.045590034528498594,"(0.9061453729736061, 0.0)",0.8193570319935164,0.052142378278888256,"(0.8666463879806656, 0.0)",0.7506599172696559,30
69,0.04511473457317287,"(0.9090501858069469, 0.0)",0.815983219831804,0.05277792938177209,"(0.8670796915551456, 0.0)",0.7445445789350413,30
70,0.045539549699183654,"(0.9120346290083607, 0.0)",0.8269728992538791,0.051470234145072735,"(0.8711363969328942, 0.0)",0.7570467489198591,30
71,0.04563315777832565,"(0.9102475270416333, 0.0)",0.824001095750036,0.05185536705791186,"(0.8685814423400916, 0.0)",0.753397286428721,30
72,0.045870155682688096,"(0.9059734102575718, 0.0)",0.8193922178872457,0.05183909586479073,"(0.8681155257658204, 0.0)",0.75355201823048,30
73,0.04536264713205021,"(0.9091622396926213, 0.0)",0.8252756463163744,0.051280549429275284,"(0.8724713603973705, 0.0)",0.758834172047379,30
74,0.045186322926564645,"(0.9089261052114375, 0.0)",0.8214516097878016,0.052602933601365025,"(0.8664364970795047, 0.0)",0.7462357956418587,30
75,0.04513221218518842,"(0.9097509964710888, 0.0)",0.8256817013571707,0.05170270363971081,"(0.8704113653552278, 0.0)",0.7548471550385542,30
76,0.045010506163361046,"(0.9079002705933449, 0.0)",0.8223430145171952,0.05207593201201429,"(0.869113703461469, 0.0)",0.7512949934413558,30
77,0.045389215146185206,"(0.90500946284669, 0.0)",0.8135840890161053,0.0528844401871354,"(0.8649481014691096, 0.0)",0.7435124765147845,30
78,0.04537535172035178,"(0.9106366121055229, 0.0)",0.8292003901322917,0.052533744323862264,"(0.8650428335297449, 0.0)",0.7469029197314465,30
79,0.0459681586923273,"(0.9048959193912041, 0.0)",0.8147267079473612,0.052679624986380645,"(0.8661601226382882, 0.0)",0.7454953181697914,30
80,0.045710857168656416,"(0.9102007343185692, 0.0)",0.8278268583320516,0.05138790644265296,"(0.8707893647635365, 0.0)",0.7578233446337245,30
81,0.04551282627826269,"(0.9123126684808094, 0.0)",0.8187161912839378,0.05260816653195711,"(0.8679962001648901, 0.0)",0.7461853083596155,30
82,0.045563080325673196,"(0.9085540455614743, 0.0)",0.8211712759178167,0.051606620171953076,"(0.8714780759351353, 0.0)",0.7557574881067872,30
83,0.045373811347321456,"(0.9095700624971572, 0.0)",0.8258410396562036,0.05233024293285081,"(0.8675517036386686, 0.0)",0.7488599780859406,30
84,0.04516457070351215,"(0.9134333423501788, 0.0)",0.8335816841798704,0.05175047850403476,"(0.8687629848229772, 0.0)",0.7543938921579854,30
85,0.044959754522123724,"(0.9100672004869756, 0.0)",0.8196422093200613,0.05260900380077699,"(0.8663744277267262, 0.0)",0.7461772254967269,30
86,0.04498339026730775,"(0.9116712307840225, 0.0)",0.8288092632055575,0.05247680484304919,"(0.8658661036976836, 0.0)",0.7474512640495254,30
87,0.0452789546020408,"(0.9101459082957529, 0.0)",0.8272520523374738,0.05122781714137339,"(0.8717217540829414, 0.0)",0.7593299053233927,30
88,0.04501979025694723,"(0.904465604146778, 0.0)",0.8171311742721499,0.05348028320067847,"(0.859462516246854, 0.0)",0.7377002802950798,30
89,0.044770561490694964,"(0.9134200225878426, 0.0)",0.8279224657520654,0.05212740989353899,"(0.8680179893503969, 0.0)",0.7508030519795328,30
90,0.044137991325636276,"(0.9132262104812932, 0.0)",0.8302120989116517,0.052062282660102994,"(0.8708359553896982, 0.0)",0.7514253436390337,30
91,0.04450388690861233,"(0.9155248298621033, 0.0)",0.8363334797772192,0.05174040997794647,"(0.8696316219234274, 0.0)",0.7544894495695367,30
92,0.044532503524779075,"(0.9098674401885725, 0.0)",0.8254004039862215,0.05287548126076374,"(0.8629411284377444, 0.0)",0.7435993642378647,30
93,0.04453314213478905,"(0.9119532688440851, 0.0)",0.8308809894802461,0.052523728252247846,"(0.8653200779897883, 0.0)",0.7469994180930513,30
94,0.04483565521943552,"(0.909294438757376, 0.0)",0.825872908474181,0.05208664535019883,"(0.8668760054311505, 0.0)",0.7511926521796669,30
95,0.04435752800861593,"(0.9178089095974427, 0.0)",0.8401643913241416,0.05196299054184171,"(0.8682662420940197, 0.0)",0.7523725955062486,30
96,0.044199236673403516,"(0.9101730331327721, 0.0)",0.8267823456763219,0.0526960786102607,"(0.8646248631851694, 0.0)",0.7453363143040352,30
97,0.044277964160081514,"(0.9146856552448179, 0.0)",0.8358173746092168,0.05210911121662025,"(0.8669098333441942, 0.0)",0.75097797821343,30
98,0.044330734952293546,"(0.91553936388967, 0.0)",0.8381142424197917,0.051505073109464686,"(0.8711584914184478, 0.0)",0.7567177370385557,30
99,0.04410097404918813,"(0.9109048298733087, 0.0)",0.8297219652813199,0.052514360714435826,"(0.8652916504579218, 0.0)",0.7470896552342688,30
