,uniprot_id,y_true,y_pred,Tm,prediction
2491,7911,0.4166666865348816,0.5280676484107971,50.00000238418579,63.368117809295654
1837,875,0.4166666865348816,0.4407179653644562,50.00000238418579,52.88615584373474
2294,3379,0.4166666865348816,0.44796159863471985,50.00000238418579,53.75539183616638
4101,27412,0.4166666865348816,0.5265634059906006,50.00000238418579,63.18760871887207
4118,20933,0.4166666865348816,0.455026775598526,50.00000238418579,54.60321307182312
1009,11587,0.4166666865348816,0.4273045063018799,50.00000238418579,51.276540756225586
4990,6980,0.4166666865348816,0.42489635944366455,50.00000238418579,50.987563133239746
903,14472,0.4166666865348816,0.4720320403575897,50.00000238418579,56.64384484291077
2731,4769,0.4166666865348816,0.42609572410583496,50.00000238418579,51.131486892700195
2861,7411,0.41750001907348633,0.46555188298225403,50.10000228881836,55.86622595787048
3075,18280,0.41750001907348633,0.5304155349731445,50.10000228881836,63.649864196777344
4654,15991,0.41750001907348633,0.4627583622932434,50.10000228881836,55.53100347518921
855,633,0.41750001907348633,0.4598020315170288,50.10000228881836,55.17624378204346
2832,21022,0.41750001907348633,0.4490308165550232,50.10000228881836,53.88369798660278
2627,24244,0.41750001907348633,0.4274302124977112,50.10000228881836,51.29162549972534
3146,29357,0.41750001907348633,0.4340555965900421,50.10000228881836,52.086671590805054
2851,22867,0.41750001907348633,0.4737704396247864,50.10000228881836,56.852452754974365
2495,5406,0.41750001907348633,0.4562138617038727,50.10000228881836,54.74566340446472
3291,24989,0.41750001907348633,0.4265073835849762,50.10000228881836,51.180886030197144
282,18225,0.41750001907348633,0.43796753883361816,50.10000228881836,52.55610466003418
4259,10305,0.41750001907348633,0.44678783416748047,50.10000228881836,53.614540100097656
4381,18201,0.41750001907348633,0.4311002790927887,50.10000228881836,51.732033491134644
4385,12373,0.41750001907348633,0.46756842732429504,50.10000228881836,56.108211278915405
334,12045,0.41750001907348633,0.42017269134521484,50.10000228881836,50.42072296142578
231,12054,0.41750001907348633,0.4238758683204651,50.10000228881836,50.86510419845581
4150,27266,0.41750001907348633,0.4403015673160553,50.10000228881836,52.836188077926636
4148,4843,0.41750001907348633,0.4565211534500122,50.10000228881836,54.782538414001465
4120,757,0.41750001907348633,0.4492097795009613,50.10000228881836,53.905173540115356
4048,13104,0.41750001907348633,0.46889528632164,50.10000228881836,56.2674343585968
217,30400,0.41750001907348633,0.44160524010658264,50.10000228881836,52.99262881278992
3921,7775,0.41750001907348633,0.43713438510894775,50.10000228881836,52.45612621307373
756,659,0.41750001907348633,0.4573080241680145,50.10000228881836,54.87696290016174
3904,29949,0.41750001907348633,0.45174697041511536,50.10000228881836,54.20963644981384
3824,6342,0.41750001907348633,0.43454310297966003,50.10000228881836,52.145172357559204
3818,22997,0.41750001907348633,0.4575086236000061,50.10000228881836,54.90103483200073
487,25440,0.41750001907348633,0.4286324381828308,50.10000228881836,51.4358925819397
3751,15504,0.41750001907348633,0.45634207129478455,50.10000228881836,54.761048555374146
3732,29778,0.41750001907348633,0.4770165979862213,50.10000228881836,57.24199175834656
522,8754,0.41750001907348633,0.4442955255508423,50.10000228881836,53.315463066101074
3543,10329,0.41750001907348633,0.43846753239631653,50.10000228881836,52.61610388755798
3413,7177,0.41750001907348633,0.4468511641025543,50.10000228881836,53.62213969230652
3406,3979,0.41750001907348633,0.474620521068573,50.10000228881836,56.95446252822876
4571,31318,0.41750001907348633,0.44695553183555603,50.10000228881836,53.634663820266724
665,28618,0.41750001907348633,0.4691513478755951,50.10000228881836,56.29816174507141
695,5109,0.41750001907348633,0.45471835136413574,50.10000228881836,54.56620216369629
3840,30704,0.41750001907348633,0.42944031953811646,50.10000228881836,51.532838344573975
3730,24777,0.41750001907348633,0.44529032707214355,50.10000228881836,53.43483924865723
885,1645,0.41750001907348633,0.4368011951446533,50.10000228881836,52.4161434173584
2065,25395,0.41750001907348633,0.45996102690696716,50.10000228881836,55.19532322883606
1939,8701,0.41750001907348633,0.43261486291885376,50.10000228881836,51.91378355026245
2176,8373,0.41750001907348633,0.47493404150009155,50.10000228881836,56.992084980010986
47,7505,0.41750001907348633,0.457703173160553,50.10000228881836,54.92438077926636
1798,6076,0.41750001907348633,0.4402407109737396,50.10000228881836,52.828885316848755
1063,5019,0.41750001907348633,0.4492332637310028,50.10000228881836,53.90799164772034
1320,2184,0.41750001907348633,0.44423708319664,50.10000228881836,53.3084499835968
2216,8294,0.41750001907348633,0.42639878392219543,50.10000228881836,51.16785407066345
1838,22969,0.41750001907348633,0.4373871684074402,50.10000228881836,52.48646020889282
1091,1510,0.41750001907348633,0.465039998292923,50.10000228881836,55.80479979515076
4788,27756,0.41750001907348633,0.4569881558418274,50.10000228881836,54.83857870101929
2223,16015,0.41750001907348633,0.44097623229026794,50.10000228881836,52.91714787483215
4837,4660,0.41750001907348633,0.4521564841270447,50.10000228881836,54.25877809524536
1105,4254,0.41750001907348633,0.4484400749206543,50.10000228881836,53.812808990478516
2284,30479,0.41750001907348633,0.4683949053287506,50.10000228881836,56.20738863945007
4828,25688,0.41750001907348633,0.4535996913909912,50.10000228881836,54.431962966918945
1789,24844,0.41750001907348633,0.43121978640556335,50.10000228881836,51.7463743686676
1963,10714,0.41750001907348633,0.46203309297561646,50.10000228881836,55.443971157073975
2406,11148,0.41750001907348633,0.46029290556907654,50.10000228881836,55.235148668289185
1757,4802,0.41750001907348633,0.4535306394100189,50.10000228881836,54.42367672920227
2056,29220,0.41750001907348633,0.4648943245410919,50.10000228881836,55.78731894493103
1542,19286,0.41750001907348633,0.4510062634944916,50.10000228881836,54.12075161933899
995,5057,0.41750001907348633,0.4860827326774597,50.10000228881836,58.329927921295166
2461,23759,0.41750001907348633,0.4347780644893646,50.10000228881836,52.173367738723755
1590,28425,0.41750001907348633,0.4144870638847351,50.10000228881836,49.73844766616821
1007,31291,0.41750001907348633,0.4402724504470825,50.10000228881836,52.8326940536499
1945,808,0.41750001907348633,0.44146600365638733,50.10000228881836,52.97592043876648
2072,4549,0.41750001907348633,0.4641084372997284,50.10000228881836,55.69301247596741
4977,14454,0.41750001907348633,0.4662373661994934,50.10000228881836,55.94848394393921
1597,27592,0.41750001907348633,0.44914618134498596,50.10000228881836,53.897541761398315
16,3959,0.41750001907348633,0.4522605836391449,50.10000228881836,54.27127003669739
1976,11685,0.41750001907348633,0.4476113021373749,50.10000228881836,53.713356256484985
1970,26528,0.41750001907348633,0.437547892332077,50.10000228881836,52.50574707984924
98,2804,0.41750001907348633,0.4630931317806244,50.10000228881836,55.57117581367493
1982,4304,0.41833335161209106,0.4251870810985565,50.20000219345093,51.02244973182678
2019,27418,0.41833335161209106,0.4545503258705139,50.20000219345093,54.54603910446167
4896,9024,0.41833335161209106,0.45945480465888977,50.20000219345093,55.13457655906677
485,23104,0.41833335161209106,0.4537285566329956,50.20000219345093,54.44742679595947
1951,3070,0.41833335161209106,0.4099304974079132,50.20000219345093,49.191659688949585
3820,10633,0.41833335161209106,0.4619704782962799,50.20000219345093,55.43645739555359
3823,1531,0.41833335161209106,0.4552069306373596,50.20000219345093,54.624831676483154
530,3865,0.41833335161209106,0.42933958768844604,50.20000219345093,51.520750522613525
1992,8607,0.41833335161209106,0.4367430806159973,50.20000219345093,52.40916967391968
2596,6701,0.41833335161209106,0.47669392824172974,50.20000219345093,57.20327138900757
3878,5611,0.41833335161209106,0.4480431377887726,50.20000219345093,53.76517653465271
4310,22920,0.41833335161209106,0.4536442458629608,50.20000219345093,54.4373095035553
1441,262,0.41833335161209106,0.4456518292427063,50.20000219345093,53.478219509124756
6,20372,0.41833335161209106,0.47971877455711365,50.20000219345093,57.56625294685364
311,24149,0.41833335161209106,0.4312744438648224,50.20000219345093,51.75293326377869
4387,8727,0.41833335161209106,0.4525046944618225,50.20000219345093,54.3005633354187
4214,4371,0.41833335161209106,0.45174601674079895,50.20000219345093,54.209522008895874
1396,21710,0.41833335161209106,0.46450096368789673,50.20000219345093,55.74011564254761
1668,15976,0.41833335161209106,0.4209446310997009,50.20000219345093,50.51335573196411
4407,10936,0.41833335161209106,0.4325489103794098,50.20000219345093,51.905869245529175
349,14407,0.41833335161209106,0.4431473910808563,50.20000219345093,53.17768692970276
4145,9240,0.41833335161209106,0.46440982818603516,50.20000219345093,55.72917938232422
4955,2727,0.41833335161209106,0.4556146264076233,50.20000219345093,54.673755168914795
4441,21393,0.41833335161209106,0.4953511953353882,50.20000219345093,59.44214344024658
4875,29979,0.41833335161209106,0.5851426720619202,50.20000219345093,70.21712064743042
427,17725,0.41833335161209106,0.460095077753067,50.20000219345093,55.21140933036804
3931,2596,0.41833335161209106,0.5218847393989563,50.20000219345093,62.626168727874756
1889,30328,0.41833335161209106,0.4337965250015259,50.20000219345093,52.055583000183105
4461,7507,0.41833335161209106,0.44142064452171326,50.20000219345093,52.97047734260559
1902,3374,0.41833335161209106,0.431535929441452,50.20000219345093,51.78431153297424
449,649,0.41833335161209106,0.47684231400489807,50.20000219345093,57.22107768058777
1870,20174,0.41833335161209106,0.4313405752182007,50.20000219345093,51.76086902618408
1208,25823,0.41833335161209106,0.5117899775505066,50.20000219345093,61.41479730606079
2188,485,0.41833335161209106,0.4464784562587738,50.20000219345093,53.577414751052856
1141,12044,0.41833335161209106,0.4106687903404236,50.20000219345093,49.28025484085083
2487,1411,0.41833335161209106,0.44305357336997986,50.20000219345093,53.16642880439758
661,29369,0.41833335161209106,0.4544113576412201,50.20000219345093,54.52936291694641
3125,29196,0.41833335161209106,0.4415822923183441,50.20000219345093,52.989875078201294
3227,6481,0.41833335161209106,0.4745325446128845,50.20000219345093,56.94390535354614
2150,24800,0.41833335161209106,0.44179680943489075,50.20000219345093,53.01561713218689
2108,1859,0.41833335161209106,0.45216047763824463,50.20000219345093,54.259257316589355
2293,344,0.41833335161209106,0.42800426483154297,50.20000219345093,51.360511779785156
2335,26106,0.41833335161209106,0.44428423047065735,50.20000219345093,53.31410765647888
2833,5899,0.41833335161209106,0.4637101888656616,50.20000219345093,55.645222663879395
122,10734,0.41833335161209106,0.46194764971733093,50.20000219345093,55.43371796607971
552,15916,0.41833335161209106,0.4265851676464081,50.20000219345093,51.19022011756897
1039,22846,0.41833335161209106,0.45919784903526306,50.20000219345093,55.10374188423157
4766,4270,0.41833335161209106,0.45437678694725037,50.20000219345093,54.525214433670044
3225,19288,0.41833335161209106,0.4632329046726227,50.20000219345093,55.58794856071472
138,24535,0.41833335161209106,0.4358222484588623,50.20000219345093,52.29866981506348
1129,3371,0.41833335161209106,0.45733076333999634,50.20000219345093,54.87969160079956
4324,24082,0.4191666841506958,0.4778536558151245,50.300002098083496,57.34243869781494
1202,9499,0.4191666841506958,0.4513452351093292,50.300002098083496,54.16142821311951
337,8555,0.4191666841506958,0.4553409516811371,50.300002098083496,54.64091420173645
2804,2962,0.4191666841506958,0.4473814368247986,50.300002098083496,53.68577241897583
1329,23783,0.4191666841506958,0.44464370608329773,50.300002098083496,53.35724472999573
1326,25441,0.4191666841506958,0.4583229422569275,50.300002098083496,54.9987530708313
2782,29702,0.4191666841506958,0.43136048316955566,50.300002098083496,51.76325798034668
2753,22547,0.4191666841506958,0.4627261161804199,50.300002098083496,55.52713394165039
901,16323,0.4191666841506958,0.44420862197875977,50.300002098083496,53.30503463745117
2749,24945,0.4191666841506958,0.5251792669296265,50.300002098083496,63.021512031555176
2401,15191,0.4191666841506958,0.4565180242061615,50.300002098083496,54.78216290473938
2673,5100,0.4191666841506958,0.4473954737186432,50.300002098083496,53.68745684623718
2668,16168,0.4191666841506958,0.42236965894699097,50.300002098083496,50.684359073638916
4219,20556,0.4191666841506958,0.44029805064201355,50.300002098083496,52.835766077041626
305,13734,0.4191666841506958,0.4336424171924591,50.300002098083496,52.03709006309509
2500,15100,0.4191666841506958,0.4802023470401764,50.300002098083496,57.62428164482117
304,22815,0.4191666841506958,0.4712386727333069,50.300002098083496,56.548640727996826
4255,13872,0.4191666841506958,0.47819045186042786,50.300002098083496,57.38285422325134
990,8866,0.4191666841506958,0.4419333040714264,50.300002098083496,53.03199648857117
1537,30253,0.4191666841506958,0.43186503648757935,50.300002098083496,51.82380437850952
987,12468,0.4191666841506958,0.46337246894836426,50.300002098083496,55.60469627380371
4304,29578,0.4191666841506958,0.4635004997253418,50.300002098083496,55.620059967041016
2603,6284,0.4191666841506958,0.45299527049064636,50.300002098083496,54.35943245887756
4175,19693,0.4191666841506958,0.46442142128944397,50.300002098083496,55.730570554733276
2887,16119,0.4191666841506958,0.42424482107162476,50.300002098083496,50.90937852859497
1299,12329,0.4191666841506958,0.4349200427532196,50.300002098083496,52.19040513038635
1825,30189,0.4191666841506958,0.4639182984828949,50.300002098083496,55.67019581794739
1198,2829,0.4191666841506958,0.4335806369781494,50.300002098083496,52.02967643737793
3725,5918,0.4191666841506958,0.44043874740600586,50.300002098083496,52.8526496887207
2535,29241,0.4191666841506958,0.4532293379306793,50.300002098083496,54.38752055168152
1197,10281,0.4191666841506958,0.4950558841228485,50.300002098083496,59.40670609474182
3539,25815,0.4191666841506958,0.4391013979911804,50.300002098083496,52.69216775894165
610,13250,0.4191666841506958,0.4449043273925781,50.300002098083496,53.388519287109375
516,9553,0.4191666841506958,0.4173077940940857,50.300002098083496,50.07693529129028
2093,3614,0.4191666841506958,0.43991440534591675,50.300002098083496,52.78972864151001
3762,6676,0.4191666841506958,0.4562792479991913,50.300002098083496,54.753509759902954
3783,22836,0.4191666841506958,0.4553646743297577,50.300002098083496,54.64376091957092
663,6056,0.4191666841506958,0.45488253235816956,50.300002098083496,54.58590388298035
687,28537,0.4191666841506958,0.42152780294418335,50.300002098083496,50.583336353302
3841,21011,0.4191666841506958,0.4157138466835022,50.300002098083496,49.885661602020264
1268,16096,0.4191666841506958,0.4379082918167114,50.300002098083496,52.54899501800537
447,2068,0.4191666841506958,0.46973854303359985,50.300002098083496,56.36862516403198
3195,25770,0.4191666841506958,0.45431533455848694,50.300002098083496,54.51784014701843
3897,16150,0.4191666841506958,0.4581122100353241,50.300002098083496,54.97346520423889
3185,2875,0.4191666841506958,0.4513322710990906,50.300002098083496,54.15987253189087
1283,3976,0.4191666841506958,0.4442586898803711,50.300002098083496,53.31104278564453
2305,22788,0.4191666841506958,0.4578530490398407,50.300002098083496,54.942365884780884
3137,6243,0.4191666841506958,0.4494926929473877,50.300002098083496,53.93912315368652
2336,10406,0.4191666841506958,0.45427098870277405,50.300002098083496,54.512518644332886
791,13670,0.4191666841506958,0.4555157721042633,50.300002098083496,54.6618926525116
3945,28539,0.4191666841506958,0.4543391466140747,50.300002098083496,54.520697593688965
1841,6321,0.4191666841506958,0.47174057364463806,50.300002098083496,56.60886883735657
4025,27639,0.4191666841506958,0.45751306414604187,50.300002098083496,54.901567697525024
2349,20724,0.4191666841506958,0.44857197999954224,50.300002098083496,53.82863759994507
2960,3501,0.4191666841506958,0.4557274580001831,50.300002098083496,54.68729496002197
4345,1840,0.4191666841506958,0.4574570655822754,50.300002098083496,54.89484786987305
1459,15284,0.4191666841506958,0.4583033323287964,50.300002098083496,54.996399879455566
4560,23284,0.4191666841506958,0.4366947412490845,50.300002098083496,52.40336894989014
126,1651,0.4191666841506958,0.43761399388313293,50.300002098083496,52.51367926597595
4479,4646,0.4191666841506958,0.41842910647392273,50.300002098083496,50.21149277687073
83,26843,0.4191666841506958,0.448140412569046,50.300002098083496,53.77684950828552
3,3348,0.4191666841506958,0.4610629081726074,50.300002098083496,55.32754898071289
199,4196,0.4191666841506958,0.42696139216423035,50.300002098083496,51.23536705970764
115,24461,0.4191666841506958,0.44723832607269287,50.300002098083496,53.668599128723145
4451,10668,0.4191666841506958,0.45877382159233093,50.300002098083496,55.05285859107971
4968,3946,0.4191666841506958,0.46974313259124756,50.300002098083496,56.36917591094971
4975,29214,0.4191666841506958,0.47522979974746704,50.300002098083496,57.027575969696045
4736,30792,0.4191666841506958,0.44689705967903137,50.300002098083496,53.627647161483765
4741,4507,0.4191666841506958,0.45463961362838745,50.300002098083496,54.556753635406494
63,10659,0.4191666841506958,0.43650180101394653,50.300002098083496,52.380216121673584
4855,9627,0.4191666841506958,0.4461494982242584,50.300002098083496,53.53793978691101
4946,30150,0.4191666841506958,0.458583265542984,50.300002098083496,55.02999186515808
52,30681,0.4191666841506958,0.4533275067806244,50.300002098083496,54.39930081367493
44,23249,0.4191666841506958,0.431025892496109,50.300002098083496,51.72310709953308
4624,6442,0.4191666841506958,0.4552757143974304,50.300002098083496,54.63308572769165
2729,5441,0.4200000464916229,0.4358518123626709,50.40000557899475,52.30221748352051
3080,7919,0.4200000464916229,0.44186457991600037,50.40000557899475,53.023749589920044
1213,24265,0.4200000464916229,0.43551337718963623,50.40000557899475,52.26160526275635
4477,10395,0.4200000464916229,0.44335827231407166,50.40000557899475,53.2029926776886
2366,308,0.4200000464916229,0.4583921730518341,50.40000557899475,55.00706076622009
3344,24277,0.4200000464916229,0.44176357984542847,50.40000557899475,53.011629581451416
4190,20771,0.4200000464916229,0.4318617582321167,50.40000557899475,51.823410987854004
3694,3520,0.4200000464916229,0.4487576186656952,50.40000557899475,53.85091423988342
4151,631,0.4200000464916229,0.46850308775901794,50.40000557899475,56.22037053108215
647,14497,0.4200000464916229,0.43254080414772034,50.40000557899475,51.90489649772644
172,29641,0.4200000464916229,0.46161285042762756,50.40000557899475,55.39354205131531
2735,28500,0.4200000464916229,0.44545844197273254,50.40000557899475,53.455013036727905
799,12876,0.4200000464916229,0.4443700611591339,50.40000557899475,53.32440733909607
1233,28307,0.4200000464916229,0.4174294173717499,50.40000557899475,50.091530084609985
3596,255,0.4200000464916229,0.4697021543979645,50.40000557899475,56.36425852775574
2981,25014,0.4200000464916229,0.4303401708602905,50.40000557899475,51.64082050323486
3657,3255,0.4200000464916229,0.4510226547718048,50.40000557899475,54.12271857261658
2943,26410,0.4200000464916229,0.47000521421432495,50.40000557899475,56.400625705718994
1245,10549,0.4200000464916229,0.4445113241672516,50.40000557899475,53.34135890007019
2989,15007,0.4200000464916229,0.43391796946525574,50.40000557899475,52.07015633583069
3942,9326,0.4200000464916229,0.4730890095233917,50.40000557899475,56.77068114280701
3935,30554,0.4200000464916229,0.44688886404037476,50.40000557899475,53.62666368484497
1784,23763,0.4200000464916229,0.4609937369823456,50.40000557899475,55.31924843788147
806,11607,0.4200000464916229,0.4514572322368622,50.40000557899475,54.17486786842346
1802,19898,0.4200000464916229,0.4751383662223816,50.40000557899475,57.01660394668579
4462,9491,0.4200000464916229,0.4515761137008667,50.40000557899475,54.189133644104004
2826,19427,0.4200000464916229,0.442349374294281,50.40000557899475,53.08192491531372
878,30665,0.4200000464916229,0.4864392578601837,50.40000557899475,58.372710943222046
1319,4767,0.4200000464916229,0.4276803135871887,50.40000557899475,51.32163763046265
1061,24612,0.4200000464916229,0.44771257042884827,50.40000557899475,53.72550845146179
2017,30187,0.4200000464916229,0.45642054080963135,50.40000557899475,54.77046489715576
962,17326,0.4200000464916229,0.4570649564266205,50.40000557899475,54.84779477119446
1384,10588,0.4200000464916229,0.45620599389076233,50.40000557899475,54.74471926689148
3268,3526,0.4200000464916229,0.4575747549533844,50.40000557899475,54.90897059440613
1568,27247,0.4200000464916229,0.43731993436813354,50.40000557899475,52.478392124176025
1598,25479,0.4200000464916229,0.4399988651275635,50.40000557899475,52.79986381530762
1084,27737,0.4200000464916229,0.46826887130737305,50.40000557899475,56.192264556884766
1205,20561,0.4200000464916229,0.4215152859687805,50.40000557899475,50.58183431625366
662,7306,0.4200000464916229,0.44712209701538086,50.40000557899475,53.6546516418457
2067,4298,0.4200000464916229,0.4316489100456238,50.40000557899475,51.79786920547485
1288,28547,0.4200000464916229,0.42531058192253113,50.40000557899475,51.037269830703735
190,21985,0.4200000464916229,0.4487130045890808,50.40000557899475,53.8455605506897
2653,4852,0.4200000464916229,0.42290550470352173,50.40000557899475,50.74866056442261
3780,25553,0.4200000464916229,0.4885345995426178,50.40000557899475,58.624151945114136
773,3241,0.4200000464916229,0.44876229763031006,50.40000557899475,53.85147571563721
3775,20981,0.4200000464916229,0.4583606719970703,50.40000557899475,55.00328063964844
37,1572,0.4200000464916229,0.4290769100189209,50.40000557899475,51.48922920227051
1183,17744,0.4200000464916229,0.44544661045074463,50.40000557899475,53.453593254089355
3724,23910,0.4200000464916229,0.4419553577899933,50.40000557899475,53.034642934799194
3165,9745,0.4200000464916229,0.49496760964393616,50.40000557899475,59.39611315727234
1941,13106,0.4200000464916229,0.44834908843040466,50.40000557899475,53.80189061164856
3419,15500,0.4200000464916229,0.45504555106163025,50.40000557899475,54.60546612739563
3177,17446,0.4200000464916229,0.45598551630973816,50.40000557899475,54.71826195716858
1487,1606,0.4200000464916229,0.4427258372306824,50.40000557899475,53.127100467681885
3500,573,0.4200000464916229,0.4788149893283844,50.40000557899475,57.45779871940613
3987,27213,0.4200000464916229,0.45492956042289734,50.40000557899475,54.59154725074768
1297,30283,0.4200000464916229,0.449951708316803,50.40000557899475,53.99420499801636
4378,19843,0.4200000464916229,0.46381622552871704,50.40000557899475,55.657947063446045
985,20185,0.4200000464916229,0.4478800892829895,50.40000557899475,53.74561071395874
2086,25221,0.4208333492279053,0.45513200759887695,50.50000190734863,54.615840911865234
3705,1,0.4208333492279053,0.4743495583534241,50.50000190734863,56.92194700241089
2371,19706,0.4208333492279053,0.4741170406341553,50.50000190734863,56.89404487609863
1138,3382,0.4208333492279053,0.43141427636146545,50.50000190734863,51.769713163375854
2727,11800,0.4208333492279053,0.4616810083389282,50.50000190734863,55.40172100067139
828,1166,0.4208333492279053,0.4586823284626007,50.50000190734863,55.041879415512085
1883,30858,0.4208333492279053,0.4458054006099701,50.50000190734863,53.49664807319641
3831,5853,0.4208333492279053,0.44142305850982666,50.50000190734863,52.9707670211792
4601,1468,0.4208333492279053,0.4380722939968109,50.50000190734863,52.56867527961731
3634,20867,0.4208333492279053,0.43203386664390564,50.50000190734863,51.84406399726868
4645,31091,0.4208333492279053,0.4565470218658447,50.50000190734863,54.78564262390137
240,27316,0.4208333492279053,0.4418356120586395,50.50000190734863,53.02027344703674
574,10158,0.4208333492279053,0.46017736196517944,50.50000190734863,55.22128343582153
4095,31006,0.4208333492279053,0.4633195400238037,50.50000190734863,55.598344802856445
3155,31372,0.4208333492279053,0.46365880966186523,50.50000190734863,55.63905715942383
2246,18152,0.4208333492279053,0.46945837140083313,50.50000190734863,56.335004568099976
4447,24778,0.4208333492279053,0.4953286647796631,50.50000190734863,59.43943977355957
4058,3524,0.4208333492279053,0.4449627995491028,50.50000190734863,53.395535945892334
4979,5868,0.4208333492279053,0.45988813042640686,50.50000190734863,55.18657565116882
563,26170,0.4208333492279053,0.4440825283527374,50.50000190734863,53.28990340232849
2716,28687,0.4208333492279053,0.4722956717014313,50.50000190734863,56.67548060417175
