,uniprot_id,y_true,y_pred,Tm,prediction
739,3979,0.41750001907348633,0.47692590951919556,50.10000228881836,57.23110914230347
1025,5109,0.41750001907348633,0.4536001980304718,50.10000228881836,54.432023763656616
3641,757,0.41750001907348633,0.464169979095459,50.10000228881836,55.70039749145508
759,5019,0.41750001907348633,0.4531276822090149,50.10000228881836,54.37532186508179
4338,10305,0.41750001907348633,0.4506567716598511,50.10000228881836,54.07881259918213
4544,16015,0.41750001907348633,0.448919415473938,50.10000228881836,53.87032985687256
1398,8701,0.41750001907348633,0.44430825114250183,50.10000228881836,53.31699013710022
2419,30054,0.41750001907348633,0.4592587947845459,50.10000228881836,55.11105537414551
1935,24989,0.41750001907348633,0.4577198028564453,50.10000228881836,54.92637634277344
4778,23759,0.41750001907348633,0.44468292593955994,50.10000228881836,53.36195111274719
3893,4660,0.41750001907348633,0.45402443408966064,50.10000228881836,54.48293209075928
1324,8294,0.41750001907348633,0.4302494525909424,50.10000228881836,51.629934310913086
3715,24844,0.41750001907348633,0.43254002928733826,50.10000228881836,51.90480351448059
2673,25440,0.41750001907348633,0.43055710196495056,50.10000228881836,51.66685223579407
1291,27430,0.41750001907348633,0.45086905360221863,50.10000228881836,54.104286432266235
1284,29220,0.41750001907348633,0.45838290452957153,50.10000228881836,55.005948543548584
40,4254,0.41750001907348633,0.4534938633441925,50.10000228881836,54.4192636013031
2445,10714,0.41750001907348633,0.45713841915130615,50.10000228881836,54.85661029815674
2017,25395,0.41750001907348633,0.4585486352443695,50.10000228881836,55.02583622932434
1553,22867,0.41750001907348633,0.46136173605918884,50.10000228881836,55.36340832710266
79,4549,0.41750001907348633,0.4665079116821289,50.10000228881836,55.98094940185547
4261,12045,0.41750001907348633,0.4255621135234833,50.10000228881836,51.06745362281799
3179,28425,0.41750001907348633,0.4384900629520416,50.10000228881836,52.618807554244995
3596,27266,0.41750001907348633,0.44557949900627136,50.10000228881836,53.46953988075256
1279,20728,0.41750001907348633,0.4429186284542084,50.10000228881836,53.150235414505005
1793,6342,0.41750001907348633,0.43889954686164856,50.10000228881836,52.66794562339783
1106,633,0.41750001907348633,0.45551156997680664,50.10000228881836,54.6613883972168
1111,1510,0.41750001907348633,0.4589608907699585,50.10000228881836,55.07530689239502
4071,25688,0.41750001907348633,0.45662248134613037,50.10000228881836,54.794697761535645
4826,14500,0.41750001907348633,0.4581396281719208,50.10000228881836,54.97675538063049
3798,15900,0.41750001907348633,0.4602890610694885,50.10000228881836,55.23468732833862
1995,501,0.41750001907348633,0.4276808798313141,50.10000228881836,51.32170557975769
3386,8516,0.41750001907348633,0.45799756050109863,50.10000228881836,54.959707260131836
3282,15991,0.41750001907348633,0.45827096700668335,50.10000228881836,54.992516040802
2382,15504,0.41750001907348633,0.45494604110717773,50.10000228881836,54.59352493286133
1580,18201,0.41750001907348633,0.43287041783332825,50.10000228881836,51.94445013999939
2532,7505,0.41750001907348633,0.46056562662124634,50.10000228881836,55.26787519454956
888,26447,0.41750001907348633,0.4353688955307007,50.10000228881836,52.24426746368408
3168,5057,0.41750001907348633,0.4845554232597351,50.10000228881836,58.14665079116821
1089,3959,0.41750001907348633,0.4507732391357422,50.10000228881836,54.09278869628906
3954,2804,0.41750001907348633,0.4595395624637604,50.10000228881836,55.144747495651245
3377,11685,0.41750001907348633,0.44996821880340576,50.10000228881836,53.99618625640869
2789,29357,0.41750001907348633,0.44235286116600037,50.10000228881836,53.082343339920044
4923,19286,0.41750001907348633,0.46579352021217346,50.10000228881836,55.895222425460815
2926,30400,0.41750001907348633,0.43767762184143066,50.10000228881836,52.52131462097168
1192,31318,0.41750001907348633,0.4650474190711975,50.10000228881836,55.8056902885437
842,26528,0.41750001907348633,0.4464658796787262,50.10000228881836,53.575905561447144
4718,8754,0.41750001907348633,0.4482937455177307,50.10000228881836,53.795249462127686
2723,808,0.41750001907348633,0.44956451654434204,50.10000228881836,53.947741985321045
1782,24777,0.41750001907348633,0.4538959860801697,50.10000228881836,54.46751832962036
4298,8373,0.41750001907348633,0.461232453584671,50.10000228881836,55.34789443016052
3183,22997,0.41750001907348633,0.46273764967918396,50.10000228881836,55.528517961502075
2541,29058,0.41750001907348633,0.5118932127952576,50.10000228881836,61.42718553543091
1686,25180,0.41833335161209106,0.4235701262950897,50.20000219345093,50.82841515541077
3664,23104,0.41833335161209106,0.4578365087509155,50.20000219345093,54.94038105010986
4461,4270,0.41833335161209106,0.44888123869895935,50.20000219345093,53.86574864387512
3608,22301,0.41833335161209106,0.45078927278518677,50.20000219345093,54.09471273422241
2371,344,0.41833335161209106,0.43240830302238464,50.20000219345093,51.88899636268616
4626,24800,0.41833335161209106,0.450135201215744,50.20000219345093,54.01622414588928
3381,3070,0.41833335161209106,0.4230988919734955,50.20000219345093,50.77186703681946
1775,649,0.41833335161209106,0.4664023816585541,50.20000219345093,55.96828579902649
4571,15916,0.41833335161209106,0.44602707028388977,50.20000219345093,53.52324843406677
2181,25517,0.41833335161209106,0.4580496549606323,50.20000219345093,54.96595859527588
4059,6701,0.41833335161209106,0.49505242705345154,50.20000219345093,59.406291246414185
583,4304,0.41833335161209106,0.43421176075935364,50.20000219345093,52.10541129112244
4034,30549,0.41833335161209106,0.4538525640964508,50.20000219345093,54.4623076915741
580,2727,0.41833335161209106,0.4817478656768799,50.20000219345093,57.809743881225586
821,25823,0.41833335161209106,0.5035496950149536,50.20000219345093,60.425963401794434
2505,14407,0.41833335161209106,0.4563811123371124,50.20000219345093,54.76573348045349
4579,5611,0.41833335161209106,0.4632068872451782,50.20000219345093,55.58482646942139
947,4371,0.41833335161209106,0.4511151909828186,50.20000219345093,54.13382291793823
4567,12044,0.41833335161209106,0.4238540828227997,50.20000219345093,50.86248993873596
755,26106,0.41833335161209106,0.4504159092903137,50.20000219345093,54.04990911483765
3338,19788,0.41833335161209106,0.4468434453010559,50.20000219345093,53.62121343612671
4194,17725,0.41833335161209106,0.46540239453315735,50.20000219345093,55.84828734397888
217,22846,0.41833335161209106,0.45838555693626404,50.20000219345093,55.006266832351685
1379,20703,0.41833335161209106,0.5116881728172302,50.20000219345093,61.40258073806763
4788,24149,0.41833335161209106,0.43350833654403687,50.20000219345093,52.021000385284424
3390,21710,0.41833335161209106,0.459958553314209,50.20000219345093,55.19502639770508
77,8727,0.41833335161209106,0.45917069911956787,50.20000219345093,55.100483894348145
1444,24783,0.41833335161209106,0.4518252909183502,50.20000219345093,54.219034910202026
4019,29196,0.41833335161209106,0.45322665572166443,50.20000219345093,54.38719868659973
3352,2596,0.41833335161209106,0.4917726218700409,50.20000219345093,59.01271462440491
1822,9024,0.41833335161209106,0.45677095651626587,50.20000219345093,54.812514781951904
921,3371,0.41833335161209106,0.45014795660972595,50.20000219345093,54.017754793167114
663,21393,0.41833335161209106,0.4734566807746887,50.20000219345093,56.81480169296265
915,1411,0.41833335161209106,0.4508572220802307,50.20000219345093,54.102866649627686
2274,7507,0.41833335161209106,0.4455202519893646,50.20000219345093,53.462430238723755
4907,22485,0.41833335161209106,0.46299463510513306,50.20000219345093,55.55935621261597
2875,6481,0.41833335161209106,0.48300373554229736,50.20000219345093,57.960448265075684
885,10936,0.41833335161209106,0.4456295967102051,50.20000219345093,53.47555160522461
3689,3374,0.41833335161209106,0.4384101331233978,50.20000219345093,52.60921597480774
3796,24106,0.41833335161209106,0.44264039397239685,50.20000219345093,53.11684727668762
4541,29369,0.41833335161209106,0.45673277974128723,50.20000219345093,54.80793356895447
2237,24535,0.41833335161209106,0.441552996635437,50.20000219345093,52.98635959625244
3812,9033,0.41833335161209106,0.4518803358078003,50.20000219345093,54.225640296936035
4702,8607,0.41833335161209106,0.43575209379196167,50.20000219345093,52.2902512550354
3469,5899,0.41833335161209106,0.4575742483139038,50.20000219345093,54.90890979766846
313,9240,0.41833335161209106,0.4576360583305359,50.20000219345093,54.91632699966431
4765,1531,0.41833335161209106,0.4730362892150879,50.20000219345093,56.76435470581055
2911,3865,0.41833335161209106,0.42722511291503906,50.20000219345093,51.26701354980469
1642,27418,0.41833335161209106,0.46129313111305237,50.20000219345093,55.355175733566284
2437,20372,0.41833335161209106,0.47028738260269165,50.20000219345093,56.434485912323
4449,13218,0.41833335161209106,0.5015404224395752,50.20000219345093,60.18485069274902
725,10633,0.41833335161209106,0.45680883526802063,50.20000219345093,54.817060232162476
4589,9302,0.4191666841506958,0.450654536485672,50.300002098083496,54.07854437828064
2545,5918,0.4191666841506958,0.45946717262268066,50.300002098083496,55.13606071472168
2755,8857,0.4191666841506958,0.49241727590560913,50.300002098083496,59.090073108673096
4645,28539,0.4191666841506958,0.45652467012405396,50.300002098083496,54.782960414886475
270,22815,0.4191666841506958,0.4605339765548706,50.300002098083496,55.26407718658447
227,12468,0.4191666841506958,0.5104857683181763,50.300002098083496,61.25829219818115
4133,4507,0.4191666841506958,0.4526079297065735,50.300002098083496,54.31295156478882
3711,9553,0.4191666841506958,0.42809486389160156,50.300002098083496,51.37138366699219
880,30150,0.4191666841506958,0.46749234199523926,50.300002098083496,56.09908103942871
1423,9627,0.4191666841506958,0.44810542464256287,50.300002098083496,53.772650957107544
1994,22836,0.4191666841506958,0.4534037709236145,50.300002098083496,54.40845251083374
3177,3976,0.4191666841506958,0.4433610439300537,50.300002098083496,53.203325271606445
2717,2068,0.4191666841506958,0.4837554693222046,50.300002098083496,58.05065631866455
1949,28537,0.4191666841506958,0.4329766035079956,50.300002098083496,51.95719242095947
4176,6442,0.4191666841506958,0.4571773409843445,50.300002098083496,54.86128091812134
4023,13734,0.4191666841506958,0.4366123080253601,50.300002098083496,52.39347696304321
1499,27639,0.4191666841506958,0.45400893688201904,50.300002098083496,54.481072425842285
3404,20029,0.4191666841506958,0.45224443078041077,50.300002098083496,54.26933169364929
1535,6284,0.4191666841506958,0.4550909996032715,50.300002098083496,54.61091995239258
4417,2383,0.4191666841506958,0.4504658877849579,50.300002098083496,54.055906534194946
4045,30470,0.4191666841506958,0.4515933394432068,50.300002098083496,54.191200733184814
1027,25770,0.4191666841506958,0.4561639130115509,50.300002098083496,54.73966956138611
4918,16096,0.4191666841506958,0.446194589138031,50.300002098083496,53.54335069656372
492,16150,0.4191666841506958,0.4534018039703369,50.300002098083496,54.40821647644043
76,28715,0.4191666841506958,0.45408016443252563,50.300002098083496,54.489619731903076
3217,6884,0.4191666841506958,0.4541485607624054,50.300002098083496,54.49782729148865
2306,8555,0.4191666841506958,0.45262688398361206,50.300002098083496,54.31522607803345
2861,5370,0.4191666841506958,0.4482683539390564,50.300002098083496,53.79220247268677
3095,19693,0.4191666841506958,0.4602622985839844,50.300002098083496,55.231475830078125
3487,29578,0.4191666841506958,0.4575674533843994,50.300002098083496,54.90809440612793
44,8866,0.4191666841506958,0.44077908992767334,50.300002098083496,52.8934907913208
2795,30792,0.4191666841506958,0.452579140663147,50.300002098083496,54.30949687957764
2262,1692,0.4191666841506958,0.46380728483200073,50.300002098083496,55.65687417984009
3408,6243,0.4191666841506958,0.4537065625190735,50.300002098083496,54.44478750228882
1658,16168,0.4191666841506958,0.430238276720047,50.300002098083496,51.62859320640564
1716,5100,0.4191666841506958,0.45542746782302856,50.300002098083496,54.65129613876343
48,10668,0.4191666841506958,0.4547260105609894,50.300002098083496,54.567121267318726
2270,13250,0.4191666841506958,0.45734503865242004,50.300002098083496,54.881404638290405
4304,3348,0.4191666841506958,0.4581601023674011,50.300002098083496,54.979212284088135
4528,23013,0.4191666841506958,0.45579707622528076,50.300002098083496,54.69564914703369
643,6154,0.4191666841506958,0.4292926788330078,50.300002098083496,51.51512145996094
3603,29241,0.4191666841506958,0.44461771845817566,50.300002098083496,53.35412621498108
4509,25441,0.4191666841506958,0.46190059185028076,50.300002098083496,55.42807102203369
104,13670,0.4191666841506958,0.4447374641895294,50.300002098083496,53.36849570274353
2491,23284,0.4191666841506958,0.4463220238685608,50.300002098083496,53.558642864227295
1685,22788,0.4191666841506958,0.45721980929374695,50.300002098083496,54.866377115249634
2243,30045,0.4191666841506958,0.4479525089263916,50.300002098083496,53.75430107116699
1112,25187,0.4191666841506958,0.46108779311180115,50.300002098083496,55.33053517341614
1894,22547,0.4191666841506958,0.4603932499885559,50.300002098083496,55.24718999862671
1641,30681,0.4191666841506958,0.4555668234825134,50.300002098083496,54.66801881790161
651,24461,0.4191666841506958,0.45615920424461365,50.300002098083496,54.73910450935364
2295,25815,0.4191666841506958,0.44411981105804443,50.300002098083496,53.29437732696533
1294,29214,0.4191666841506958,0.46554577350616455,50.300002098083496,55.865492820739746
2758,28985,0.4191666841506958,0.46314314007759094,50.300002098083496,55.57717680931091
1210,6321,0.4191666841506958,0.4746336042881012,50.300002098083496,56.956032514572144
2390,15100,0.4191666841506958,0.4713306427001953,50.300002098083496,56.55967712402344
3742,1840,0.4191666841506958,0.4581271708011627,50.300002098083496,54.975260496139526
4406,3501,0.4191666841506958,0.453827828168869,50.300002098083496,54.45933938026428
3648,30253,0.4191666841506958,0.4439742863178253,50.300002098083496,53.27691435813904
4476,24532,0.4191666841506958,0.4833013415336609,50.300002098083496,57.99616098403931
4484,14416,0.4191666841506958,0.47470420598983765,50.300002098083496,56.96450471878052
1751,16119,0.4191666841506958,0.44143012166023254,50.300002098083496,52.971614599227905
1174,23783,0.4191666841506958,0.45527932047843933,50.300002098083496,54.63351845741272
4061,6056,0.4191666841506958,0.4550977647304535,50.300002098083496,54.61173176765442
4774,20724,0.4191666841506958,0.44974982738494873,50.300002098083496,53.96997928619385
2365,2962,0.4191666841506958,0.4505712389945984,50.300002098083496,54.06854867935181
3324,20556,0.4191666841506958,0.4493107795715332,50.300002098083496,53.917293548583984
2233,19111,0.4191666841506958,0.4562666714191437,50.300002098083496,54.75200057029724
649,4196,0.4191666841506958,0.44237804412841797,50.300002098083496,53.085365295410156
4104,8391,0.4191666841506958,0.4445417523384094,50.300002098083496,53.34501028060913
3117,9499,0.4191666841506958,0.454121857881546,50.300002098083496,54.49462294578552
4063,10406,0.4191666841506958,0.4543209671974182,50.300002098083496,54.518516063690186
3611,2875,0.4191666841506958,0.45101431012153625,50.300002098083496,54.12171721458435
1753,30189,0.4191666841506958,0.4594985246658325,50.300002098083496,55.1398229598999
4518,10281,0.4191666841506958,0.5234531164169312,50.300002098083496,62.81437397003174
1307,12329,0.4191666841506958,0.4616225063800812,50.300002098083496,55.39470076560974
1253,23249,0.4191666841506958,0.4401248097419739,50.300002098083496,52.814977169036865
1309,15284,0.4191666841506958,0.4426884651184082,50.300002098083496,53.122615814208984
2076,4298,0.4200000464916229,0.44114214181900024,50.40000557899475,52.93705701828003
2078,24612,0.4200000464916229,0.449270099401474,50.40000557899475,53.91241192817688
4794,14497,0.4200000464916229,0.4332590401172638,50.40000557899475,51.991084814071655
3014,23763,0.4200000464916229,0.4584861695766449,50.40000557899475,55.01834034919739
2406,631,0.4200000464916229,0.4604915976524353,50.40000557899475,55.258991718292236
4359,13106,0.4200000464916229,0.4491833746433258,50.40000557899475,53.9020049571991
3619,7306,0.4200000464916229,0.4534398317337036,50.40000557899475,54.412779808044434
4265,4852,0.4200000464916229,0.4281221330165863,50.40000557899475,51.374655961990356
347,23616,0.4200000464916229,0.4412952959537506,50.40000557899475,52.95543551445007
6,17326,0.4200000464916229,0.4549116790294647,50.40000557899475,54.58940148353577
2043,17446,0.4200000464916229,0.4613599479198456,50.40000557899475,55.36319375038147
4270,25553,0.4200000464916229,0.4745936691761017,50.40000557899475,56.9512403011322
2050,20981,0.4200000464916229,0.45695269107818604,50.40000557899475,54.834322929382324
3975,28307,0.4200000464916229,0.4415619373321533,50.40000557899475,52.9874324798584
4357,7919,0.4200000464916229,0.44290515780448914,50.40000557899475,53.148618936538696
325,17744,0.4200000464916229,0.45182931423187256,50.40000557899475,54.21951770782471
3283,12880,0.4200000464916229,0.4426697790622711,50.40000557899475,53.120373487472534
4633,308,0.4200000464916229,0.4577960968017578,50.40000557899475,54.93553161621094
1501,255,0.4200000464916229,0.465368390083313,50.40000557899475,55.84420680999756
2681,30665,0.4200000464916229,0.4673849940299988,50.40000557899475,56.08619928359985
4162,29877,0.4200000464916229,0.45872005820274353,50.40000557899475,55.046406984329224
4029,1572,0.4200000464916229,0.45499539375305176,50.40000557899475,54.59944725036621
967,3520,0.4200000464916229,0.43641915917396545,50.40000557899475,52.370299100875854
4680,9491,0.4200000464916229,0.45260220766067505,50.40000557899475,54.312264919281006
417,10588,0.4200000464916229,0.4614829421043396,50.40000557899475,55.37795305252075
257,3526,0.4200000464916229,0.47853949666023254,50.40000557899475,57.424739599227905
1598,22889,0.4200000464916229,0.45650240778923035,50.40000557899475,54.78028893470764
1350,23910,0.4200000464916229,0.44795098900794983,50.40000557899475,53.75411868095398
2965,24265,0.4200000464916229,0.4455849826335907,50.40000557899475,53.470197916030884
3392,15468,0.4200000464916229,0.4955441951751709,50.40000557899475,59.46530342102051
226,15045,0.4200000464916229,0.47512006759643555,50.40000557899475,57.014408111572266
2427,10549,0.4200000464916229,0.44889238476753235,50.40000557899475,53.86708617210388
747,5441,0.4200000464916229,0.44823986291885376,50.40000557899475,53.78878355026245
2474,22929,0.4200000464916229,0.45257508754730225,50.40000557899475,54.30901050567627
2833,16537,0.4200000464916229,0.4946286380290985,50.40000557899475,59.35543656349182
3501,9745,0.4200000464916229,0.4843321144580841,50.40000557899475,58.11985373497009
2199,15007,0.4200000464916229,0.4642517864704132,50.40000557899475,55.710214376449585
1616,20771,0.4200000464916229,0.44484642148017883,50.40000557899475,53.38157057762146
4568,15500,0.4200000464916229,0.45469608902931213,50.40000557899475,54.563530683517456
2463,28500,0.4200000464916229,0.45205366611480713,50.40000557899475,54.246439933776855
2957,20561,0.4200000464916229,0.42688319087028503,50.40000557899475,51.225982904434204
1941,9326,0.4200000464916229,0.4748801589012146,50.40000557899475,56.98561906814575
969,20185,0.4200000464916229,0.4495313763618469,50.40000557899475,53.94376516342163
1840,11607,0.4200000464916229,0.4548206925392151,50.40000557899475,54.57848310470581
2951,12876,0.4200000464916229,0.44780516624450684,50.40000557899475,53.73661994934082
1569,3255,0.4200000464916229,0.45892533659935,50.40000557899475,55.071040391922
2095,3603,0.4200000464916229,0.45729535818099976,50.40000557899475,54.87544298171997
2097,25479,0.4200000464916229,0.44118329882621765,50.40000557899475,52.94199585914612
2100,23867,0.4200000464916229,0.46252959966659546,50.40000557899475,55.503551959991455
4574,30554,0.4200000464916229,0.44828009605407715,50.40000557899475,53.79361152648926
3927,27213,0.4200000464916229,0.4632529318332672,50.40000557899475,55.590351819992065
2150,26410,0.4200000464916229,0.4592130482196808,50.40000557899475,55.105565786361694
1480,2552,0.4200000464916229,0.454215407371521,50.40000557899475,54.50584888458252
276,27247,0.4200000464916229,0.44593489170074463,50.40000557899475,53.512187004089355
3242,573,0.4200000464916229,0.4854689836502075,50.40000557899475,58.2562780380249
3190,20869,0.4200000464916229,0.4433286488056183,50.40000557899475,53.199437856674194
1314,24277,0.4200000464916229,0.4495442807674408,50.40000557899475,53.945313692092896
3694,25014,0.4200000464916229,0.4234452545642853,50.40000557899475,50.81343054771423
3787,20008,0.4208333492279053,0.4433637857437134,50.50000190734863,53.203654289245605
4324,10158,0.4208333492279053,0.45658591389656067,50.50000190734863,54.79030966758728
3512,13728,0.4208333492279053,0.4387494921684265,50.50000190734863,52.64993906021118
1790,26170,0.4208333492279053,0.4550982713699341,50.50000190734863,54.61179256439209
3266,11691,0.4208333492279053,0.492920845746994,50.50000190734863,59.15050148963928
3948,25098,0.4208333492279053,0.4544564485549927,50.50000190734863,54.53477382659912
3084,26365,0.4208333492279053,0.45439663529396057,50.50000190734863,54.52759623527527
4709,25265,0.4208333492279053,0.45278528332710266,50.50000190734863,54.33423399925232
431,21150,0.4208333492279053,0.45775800943374634,50.50000190734863,54.93096113204956
1635,20867,0.4208333492279053,0.4446937143802643,50.50000190734863,53.363245725631714
1908,24778,0.4208333492279053,0.46751558780670166,50.50000190734863,56.1018705368042
3495,30858,0.4208333492279053,0.45185935497283936,50.50000190734863,54.22312259674072
3872,2958,0.4208333492279053,0.45655831694602966,50.50000190734863,54.78699803352356
2887,405,0.4208333492279053,0.4550624191761017,50.50000190734863,54.6074903011322
1665,3382,0.4208333492279053,0.45273107290267944,50.50000190734863,54.32772874832153
