,Train_loss,Train_pearson,Train_r2,Valid_loss,Valid_pearson,Valid_r2,Best_epoch
24,0.04634437927689041,"(0.9050441921386652, 0.0)",0.8121097691280998,0.055165324113912895,"(0.8577859754472492, 0.0)",0.7276191010534518,44
25,0.046138203861816836,"(0.907878783529235, 0.0)",0.8166017076350919,0.05556841137574271,"(0.8534020769368194, 0.0)",0.7236240388326585,44
26,0.04592927295627779,"(0.9035211534376812, 0.0)",0.8133804835051026,0.05580680883299412,"(0.8528896257723753, 0.0)",0.7212475556867128,44
27,0.04584998531452533,"(0.9094080798590592, 0.0)",0.8222512361579791,0.05557749068760643,"(0.8511679916197374, 0.0)",0.7235337197049232,44
28,0.04582257843338877,"(0.9050120003978099, 0.0)",0.8138671987948962,0.05550676942309137,"(0.854958716198619, 0.0)",0.7242368650314455,44
29,0.04550451259905478,"(0.904015074679012, 0.0)",0.8098144631370976,0.05693581456573645,"(0.8473910403433343, 0.0)",0.7098548077052473,44
30,0.04556032954957421,"(0.9088798098188078, 0.0)",0.8257808067098562,0.054285834740029806,"(0.8588780862396863, 0.0)",0.736234895497188,44
31,0.045619303559256905,"(0.909231985604721, 0.0)",0.8246375825554007,0.05488167307840759,"(0.8547660316981811, 0.0)",0.7304129763490003,44
32,0.04530298250661075,"(0.9110519161189761, 0.0)",0.8278315138772674,0.05522308241015626,"(0.8527575437277982, 0.0)",0.7270484326617244,44
33,0.04552885097147547,"(0.9119738220943316, 0.0)",0.8263962240087185,0.05481345413350058,"(0.8564161246657882, 0.0)",0.7310827642287634,44
34,0.0452382047454278,"(0.9089370862425724, 0.0)",0.8234858570039314,0.05497762700550747,"(0.8584276953370767, 0.0)",0.7294694676904155,44
35,0.04505582064872007,"(0.9122032637420598, 0.0)",0.829531071829982,0.05506884963546535,"(0.8542413093276673, 0.0)",0.7285709655955562,44
36,0.04517365612898346,"(0.911163109671501, 0.0)",0.8281143139748166,0.054229549013907516,"(0.8603149095872917, 0.0)",0.7367815769162627,44
37,0.045317872725809685,"(0.909635514253073, 0.0)",0.8249659609896822,0.055189931068764735,"(0.8548961130537923, 0.0)",0.7273760516656695,44
38,0.044911432428813985,"(0.9110329932263379, 0.0)",0.8292088159776374,0.05467161081600192,"(0.8564544739285247, 0.0)",0.7324727398103884,44
39,0.04495003975219308,"(0.9163001192887827, 0.0)",0.8305935097787904,0.05456181558362227,"(0.8586567842277177, 0.0)",0.7335461947493386,44
40,0.04497497579894674,"(0.9102403422094598, 0.0)",0.8258107681283305,0.05487845535967517,"(0.8555569315789879, 0.0)",0.7304445868168792,44
41,0.04512239963736084,"(0.9103302988657437, 0.0)",0.8265677740223097,0.054997120097424516,"(0.8551346430302867, 0.0)",0.7292775936260375,44
42,0.045164027347076696,"(0.910971629784537, 0.0)",0.8297158898530617,0.05446723606262485,"(0.8579252004386997, 0.0)",0.7344691576772349,44
43,0.045172129478794516,"(0.9121953119773393, 0.0)",0.8316269431780275,0.05415511429633577,"(0.8592547504912391, 0.0)",0.7375036585763094,44
44,0.045178128411445785,"(0.9095132156177755, 0.0)",0.8187238697263786,0.05516080274854666,"(0.8592314600397881, 0.0)",0.7276637486092881,44
45,0.04533699903148624,"(0.9134788845543054, 0.0)",0.8264429147231594,0.05513415333555482,"(0.8551064282676075, 0.0)",0.7279268303423324,44
46,0.04456036609956057,"(0.9134236193071483, 0.0)",0.827361840336984,0.055236806651994194,"(0.8540886458920294, 0.0)",0.72691274421203,44
47,0.04453015461862482,"(0.9125586247384768, 0.0)",0.8309992110626264,0.05446047956178528,"(0.8580533645810217, 0.0)",0.7345350281730547,44
48,0.04499400960086793,"(0.9111620110515194, 0.0)",0.8221473904588987,0.05576596229577368,"(0.8504018863309939, 0.0)",0.721655463120456,44
49,0.044628863176150765,"(0.9102156135398031, 0.0)",0.8276289381721804,0.054720713935910534,"(0.8556442701531173, 0.0)",0.731991968086894,44
50,0.0447200101451491,"(0.9103959772528067, 0.0)",0.8278593510155182,0.05548569789556347,"(0.8539015772866407, 0.0)",0.7244462036890149,44
51,0.04541339131777842,"(0.909534958550192, 0.0)",0.8268145777888392,0.05557681083565404,"(0.8512513214817039, 0.0)",0.7235404805779632,44
52,0.045289990922685056,"(0.9083192526497899, 0.0)",0.8249862184229788,0.05531959499727381,"(0.8536830136921167, 0.0)",0.7260935301931111,44
53,0.044663163820487066,"(0.9072410606584167, 0.0)",0.8227221220360611,0.05500201586148263,"(0.8546214209762218, 0.0)",0.7292293937835943,44
54,0.04461396078121133,"(0.9110434924421718, 0.0)",0.829966019267772,0.05467628537153421,"(0.8569006172779445, 0.0)",0.7324269915422864,44
55,0.044838783768154276,"(0.9126011705359128, 0.0)",0.829602579552473,0.05534850114710349,"(0.8549253425162928, 0.0)",0.7258072104526047,44
56,0.044863631753630305,"(0.9091281493750809, 0.0)",0.8244814355478196,0.05536823206225772,"(0.8540704480628205, 0.0)",0.7256116844766107,44
57,0.044802250614118244,"(0.9120917224376163, 0.0)",0.8281823547441808,0.05546623016878402,"(0.8548101541856463, 0.0)",0.7246395298942555,44
58,0.04492324706119077,"(0.9098626228579771, 0.0)",0.8210836380510684,0.05541931880979156,"(0.857655915401218, 0.0)",0.7251051095943806,44
59,0.044897685256374546,"(0.9111132260433332, 0.0)",0.8275519550617946,0.05524839851833112,"(0.8526761376552023, 0.0)",0.7267981185439658,44
60,0.0450640588494331,"(0.912766684078357, 0.0)",0.8294959394163107,0.05545286760014422,"(0.8521826129054489, 0.0)",0.7247721883164056,44
61,0.04478734323074073,"(0.9126301981370595, 0.0)",0.8297563784979921,0.05451911749653094,"(0.8568732908540536, 0.0)",0.7339630647990456,44
62,0.04466782159997471,"(0.9101526225045171, 0.0)",0.825399283954485,0.05641059535402154,"(0.8482762153955821, 0.0)",0.7151831594733897,44
63,0.0450724621466753,"(0.9112441522045789, 0.0)",0.8302023826854358,0.05582467770530989,"(0.8512432879392003, 0.0)",0.7210690296540626,44
64,0.044778696509756175,"(0.9110787071557374, 0.0)",0.8292012312750474,0.05524851697649012,"(0.8555014224950266, 0.0)",0.7267969455951366,44
65,0.04495275667681139,"(0.9068976662783239, 0.0)",0.82199376255896,0.05544224104039607,"(0.8520113011428384, 0.0)",0.724877660804413,44
66,0.0444250489829757,"(0.9118201605995295, 0.0)",0.8278599139067432,0.0556674126735741,"(0.8527517989430029, 0.0)",0.7226383787868855,44
67,0.044207630753424945,"(0.9151309860379708, 0.0)",0.822313629149287,0.05672887013058035,"(0.8480712574615749, 0.0)",0.7119601574528133,44
68,0.04481889148165503,"(0.9140296791197022, 0.0)",0.8315163129253221,0.05525774269566117,"(0.8543234652026597, 0.0)",0.7267056930017652,44
69,0.045043353842999845,"(0.9142438139035498, 0.0)",0.8347886030013876,0.05555035857828217,"(0.8530042759896866, 0.0)",0.7238035890722325,44
70,0.04492464206622607,"(0.9127580651129127, 0.0)",0.8300530368631176,0.05545444637428253,"(0.851746209142068, 0.0)",0.7247565115687453,44
71,0.044668619463253664,"(0.9129650442391517, 0.0)",0.8301451439265011,0.05641213193996404,"(0.8466853162446029, 0.0)",0.7151676400280698,44
72,0.04454200893470664,"(0.9133145482240979, 0.0)",0.8317182751870857,0.05491022961559708,"(0.8545255418920934, 0.0)",0.7301323522104605,44
73,0.04487797467108619,"(0.9159211546485915, 0.0)",0.8375194515705335,0.055832219672154536,"(0.8492723552270266, 0.0)",0.7209936478132397,44
74,0.045162446301658596,"(0.9098518162068193, 0.0)",0.8273705252901232,0.0552883423954925,"(0.8534988645866757, 0.0)",0.7264029312634869,44
75,0.044673930439557766,"(0.9109705947016691, 0.0)",0.829003877693529,0.055391320288872406,"(0.8535210333322938, 0.0)",0.7253827993997357,44
76,0.04492074331149308,"(0.9092005015942928, 0.0)",0.8198362823497516,0.05703687177663639,"(0.8423645881591133, 0.0)",0.708823916322812,44
77,0.04425272176639109,"(0.9131864936779502, 0.0)",0.8334954742615669,0.0552475704657444,"(0.8531542127292551, 0.0)",0.726806306142932,44
78,0.04466347622138736,"(0.9148901908520045, 0.0)",0.8327869900770993,0.05574729563121586,"(0.8503185445718295, 0.0)",0.7218417753533952,44
79,0.04482450039346481,"(0.9129324390483993, 0.0)",0.833381161875871,0.05530148554844047,"(0.8531945325086756, 0.0)",0.7262728377394,44
80,0.04547404406830371,"(0.9106477905533361, 0.0)",0.828730509332641,0.055269543854827824,"(0.8533634838984981, 0.0)",0.7265889496867691,44
81,0.04487292316471655,"(0.9085897616093148, 0.0)",0.8245761355690009,0.05649332017761222,"(0.8479029061406516, 0.0)",0.7143471915813123,44
82,0.04523852053661771,"(0.9130823659996602, 0.0)",0.8307181800518417,0.05576889643132943,"(0.8511765102021193, 0.0)",0.7216261741714323,44
83,0.044854732564649835,"(0.9109906022428387, 0.0)",0.8252350365548221,0.055550096269405005,"(0.8511697066210311, 0.0)",0.7238061987385385,44
84,0.0449724911534598,"(0.913951830153273, 0.0)",0.8202388191507126,0.05710019065124377,"(0.8458019740911631, 0.0)",0.7081770699711085,44
85,0.04475073147065121,"(0.9134567236862474, 0.0)",0.8343265448766364,0.055475296407924625,"(0.8528980040123059, 0.0)",0.7245495021945267,44
86,0.04541503667471886,"(0.9073086530289647, 0.0)",0.8204617983859983,0.05757367548067523,"(0.8437342143316995, 0.0)",0.7033173061765066,44
87,0.0445637878139293,"(0.9100321915512581, 0.0)",0.8276074299003948,0.057478761519371986,"(0.8422854562559874, 0.0)",0.7042947045376136,44
88,0.04454730998668781,"(0.9122163030622163, 0.0)",0.8317993890953912,0.05580081405667613,"(0.8503658811083891, 0.0)",0.7213074459225399,44
89,0.044609747323347104,"(0.9143780429733859, 0.0)",0.8309220338585448,0.05699447042067332,"(0.8492217926647306, 0.0)",0.7092566787419665,44
90,0.044293843666166,"(0.9088102518252951, 0.0)",0.8256389742590136,0.0558314743002066,"(0.8516249006956289, 0.0)",0.721001097596434,44
91,0.04453178035869615,"(0.9131192749909228, 0.0)",0.8294225261870573,0.05531651707149517,"(0.8529663897068791, 0.0)",0.7261240132295715,44
92,0.044419527829541075,"(0.9112826711232251, 0.0)",0.8266457008701578,0.05694901540667729,"(0.8476273153772889, 0.0)",0.7097202495171138,44
93,0.04496461001218533,"(0.9113822505874749, 0.0)",0.8298098750286075,0.055858793380897484,"(0.8507400533494702, 0.0)",0.7207279996057531,44
94,0.04387972864506524,"(0.910862653049527, 0.0)",0.8287872854309738,0.05666672460903256,"(0.8451843313547954, 0.0)",0.7125908982918077,44
95,0.04408856452917246,"(0.9125216446505542, 0.0)",0.8320015293741974,0.05583422822131382,"(0.8499075840372887, 0.0)",0.7209735769274128,44
96,0.044580081328789295,"(0.9101894139531581, 0.0)",0.8189081786053626,0.05770998509639187,"(0.8488722283303347, 0.0)",0.7019108106666623,44
97,0.044212274519060416,"(0.9084983939326845, 0.0)",0.824902829189804,0.05674168634679024,"(0.8450739612249287, 0.0)",0.711829996037185,44
98,0.04421699003502093,"(0.9127604243145505, 0.0)",0.8330951108153473,0.05672187923217712,"(0.845671084240188, 0.0)",0.7120311448616121,44
99,0.04417193394200797,"(0.9118631169125666, 0.0)",0.8249329579135806,0.05739949850193524,"(0.8502491669651924, 0.0)",0.7051096941332456,44
