,Train_loss,Train_pearson,Train_r2,Valid_loss,Valid_pearson,Valid_r2,Best_epoch
82,0.046737671612952766,"(0.9051605372025018, 0.0)",0.8183319523824675,0.05281075760129067,"(0.8750738726355944, 0.0)",0.7648377727310685,37
83,0.04606780906462362,"(0.9058216046204783, 0.0)",0.8170727266873824,0.05284556034897923,"(0.8751358486337775, 0.0)",0.7645277205874667,37
84,0.045982234001183536,"(0.9031236416360156, 0.0)",0.8130196712269315,0.05372620323401735,"(0.8715643620322588, 0.0)",0.7566142922383114,37
85,0.045952991406341265,"(0.8998547353790532, 0.0)",0.8033403113658206,0.05428024132470385,"(0.8692867302721256, 0.0)",0.751568702445393,37
86,0.045900730388376304,"(0.9080812843081448, 0.0)",0.8236757058250551,0.05285740722324937,"(0.874698694542758, 0.0)",0.7644221330347949,37
87,0.04606839924681226,"(0.8949998428615296, 0.0)",0.7791934128363969,0.05634815716411692,"(0.8690586930277739, 0.0)",0.7322791422117951,37
88,0.04647911308065202,"(0.9069119223300597, 0.0)",0.8196780507665311,0.0527574694598845,"(0.8752982495526734, 0.0)",0.7653121080475745,37
89,0.04598794918357883,"(0.906688452025564, 0.0)",0.8198720779825024,0.05332021475209979,"(0.8723245435423731, 0.0)",0.7602787406852723,37
90,0.04565023274513984,"(0.907637670942038, 0.0)",0.8149238273533809,0.05429608276206943,"(0.8701253990328706, 0.0)",0.7514236754313868,37
91,0.04583064023740512,"(0.902790579118766, 0.0)",0.8119535385521598,0.05335607818071242,"(0.8727288991424011, 0.0)",0.7599561539053562,37
92,0.04553706714720837,"(0.908196228078922, 0.0)",0.8220186691103909,0.05337336128187623,"(0.8727197629724093, 0.0)",0.7598006210375723,37
93,0.04542112775432806,"(0.9076502710660542, 0.0)",0.8203624793492911,0.05335855293635101,"(0.872834621120535, 0.0)",0.759933886056618,37
94,0.04557647040456336,"(0.9002535482548057, 0.0)",0.8094574355537955,0.053149841830936594,"(0.8736537804309904, 0.0)",0.7618082480444057,37
95,0.04576442029936737,"(0.9065038852543088, 0.0)",0.8209746663351107,0.05384068944680416,"(0.8697100499678192, 0.0)",0.7555759186124905,37
96,0.04593878744450199,"(0.9051694218398879, 0.0)",0.8190524571787634,0.05272012374341521,"(0.8750753447122622, 0.0)",0.7656442505487191,37
97,0.04552694133516853,"(0.9105410940097556, 0.0)",0.8288533729651032,0.05276490145990668,"(0.8748635770504452, 0.0)",0.7652459836489146,37
98,0.04504891058909209,"(0.903712831617003, 0.0)",0.81457145926342,0.05356454355713586,"(0.8720996403159764, 0.0)",0.7580767631785975,37
99,0.04539203004713489,"(0.9084544489858006, 0.0)",0.8250233694959025,0.05221076787641898,"(0.8776996520569897, 0.0)",0.770150829698318,37
